,place_name,place_id,lat,lng,type
306,Hunny Provision & Bakery Store,ChIJ_e02IedwdzkRnWixhqW5Gsk,25.4420608,78.5407826,bakery
307,Health Food Bakery,ChIJT5LVIOdwdzkRn9WhQko8PLo,25.4421135,78.540728,bakery
308,Bhanu Book Depot,ChIJx2AlzyZxdzkRL0UVelzE96g,25.4536713,78.54961809999999,book_store
309,Arora Book Depot,ChIJ_bkoaTt3dzkRO7ayfmkDj0M,25.43877,78.58213599999999,book_store
310,jantacart,ChIJnaqqquF2dzkRG10flZwqaNY,25.4536378,78.5999993,book_store
311,Arihant Publication India Ltd.,ChIJDQCQhtV2dzkRYPxpbsC5slk,25.4515941,78.5694118,book_store
312,Om Pustak Bhandar,ChIJrWcMcdp2dzkR0ZJ5zzrTw7s,25.4597147,78.577946,book_store
313,Shree Radhe Traders,ChIJyZkZa9p2dzkRDhCU2toFO-g,25.459409,78.57864699999999,book_store
314,Amar Book Depot,ChIJfY7NyCZxdzkR02s2s0sCDK4,25.453752,78.5496283,book_store
315,Karan Book Depot,ChIJc4yNcSFxdzkRjM2L_QF3M8s,25.4542931,78.5468047,book_store
316,Suresh Books And Stationery Mart,ChIJa_u4ByV3dzkROuYfykb30JA,25.44319519999999,78.5796679,book_store
317,English Book Depot,ChIJzxmh8NF3dzkRj4EEkIe0UlI,25.4392769,78.5824059,book_store
318,Gyan Book Dipo,ChIJIbi9tUtxdzkRIrMsV79kb8E,25.4772123,78.56192349999999,book_store
319,Balaji Book Bank,ChIJ60rb0S93dzkR7p8dWUQTuHI,25.4392361,78.584666,book_store
320,Lovely General Store,ChIJ94K0jcdwdzkRN5w6vbxj7X8,25.4271864,78.5530641,book_store
321,NEHA BOOK STORE,ChIJh4fGmuxwdzkRLdclDvyNfLw,25.4274723,78.53713859999999,book_store
322,Saraswati Pustak Bhandar,ChIJyzl7cAV6dzkRhmDnMLdGEsY,25.3941169,78.5554794,book_store
323,NAWAB'S CAFE,ChIJI5Eje39xdzkRmq-CHxhXDO8,25.4568326,78.56307919999999,cafe
324,Sarwariya Sweets - Jeevan Shah Outlet,ChIJL1E24-t3dzkR8jq9TuuE1Hc,25.4518428,78.5702723,cafe
325,A1 TEA CENTRE,ChIJT_PhxSp3dzkRvuCh1bcUYv8,25.4492442,78.56686309999999,cafe
326,Nav Bharat RestroBakery - Since 1956 (PURE VEG.) Restaurant In Jhansi,ChIJ8fRPXFx3dzkRivOk3_FF-Cg,25.4592081,78.57203899999999,cafe
327,Yappy Cafe & Lounge,ChIJPQi4ySR3dzkRzO4fwEHmwGs,25.4436409,78.567308,cafe
328,Natraj Ras Bahar,ChIJq6Ig99p2dzkRainj0FbuBZI,25.46110939999999,78.5793951,cafe
329,NINAAD CAFE,ChIJGZsGkcRxdzkR2hCNUeLhU4E,25.45567789999999,78.5498186,cafe
330,Sarwariya Sweets - Bada Bazar Outlet,ChIJ7YZYGtt2dzkRb7jOqvJgoqM,25.4618485,78.5808682,cafe
331,Burger Point,ChIJBxkZlFx3dzkR5d_t3KtUSXk,25.4392572,78.57922959999999,cafe
332,Sharma Coffee,ChIJn6AFIjt3dzkRa2MYtQxb5As,25.4390505,78.5806721,cafe
333,Black Mud Restaurant And Cafe,ChIJo-x3Tzt3dzkRrLV1kRgcQyY,25.439922,78.58225639999999,cafe
334,The Imperial Chaat,ChIJx-UVU693dzkRSh9cnrphr3s,25.439986,78.58443299999999,cafe
335,Sarwariya Sweets - Sipri Outlet,ChIJhWevSYtxdzkR3Gi7fdL--bo,25.4555592,78.5368494,cafe
336,Zam Zam Food & cafe,ChIJMYfExT53dzkRAw91njjZHPE,25.43300979999999,78.58394009999999,cafe
337,GIRISH CYBER JHANSI,ChIJ66jAhGN3dzkRUVrL6CQ78KM,25.4222557,78.5717631,cafe
338,Ramraja Restaurant & Cafe,ChIJ-UDPZNF5nTkRrKTYMd1w-fc,25.4585651,78.6093803,cafe
339,The Kitchen Restaurant N Cafe,ChIJraNvmm13dzkRErs6T2XmjfA,25.4266499,78.59921059999999,cafe
340,HIMANSHI PHOTO COPY CENTER AND ONLINE FORM,ChIJX8_xbqB3dzkRtHEXFVdP3C4,25.4526457,78.6150196,cafe
341,"Maruti Suzuki ARENA (Suri Automobiles, Jhansi, Nehru Marg)",ChIJC4BMitV2dzkRawTJfzWZ3ts,25.4514988,78.5701093,car_dealer
342,Tata Motors,ChIJX2SS0LlxdzkR6dlW0vltnO8,25.4581,78.50139999999999,car_dealer
343,Kanal Ford,ChIJiUiljU5xdzkR11OyYuEfNF0,25.451194,78.556972,car_dealer
344,RENAULT JHANSI,ChIJlzOx6llxdzkR_SjJ-LswvTw,25.4513564,78.5568191,car_dealer
345,R N G NISSAN - KANPUR,ChIJ6xDDu9p2dzkR1XvWc_qAZQg,25.4626757,78.5784536,car_dealer
346,JMK Toyota Jhansi,ChIJB7NdJUpxdzkRlH1Ol8lKal0,25.4670075,78.53249559999999,car_dealer
347,NEXA Jhansi,ChIJq6qqvahxdzkRTDBa9LsbfuY,25.4570012,78.51485579999999,car_dealer
348,YS Services,ChIJrdTkGPJwdzkR2YJCh_ZV7vo,25.4562449,78.53496659999999,car_rental
349,A.R Tour & Travels - Tempo Traveller Hire in Jhansi - Taxi Service Provider In Jhansi,ChIJ1VHDfkh3dzkRrHfm6J47vYo,25.4467449,78.5675047,car_rental
350,Cab Services Jhansi,ChIJlSHRNwNxdzkR53-_GL0Ihu8,25.452643,78.531446,car_rental
351,Cab Service in Jhansi,ChIJOXf5Q-ZxdzkRmH6o7eWxc6o,25.4611952,78.5203753,car_rental
352,Jmk Auto Pvt Ltd. - Hero MotoCorp,ChIJHR3o5QRxdzkRi_UXnf30Kbs,25.4556707,78.5214775,car_repair
353,"Maruti Suzuki Service, Jhansi",ChIJh88EJcJ3dzkRhyKlpMCOY8U,25.45155,78.570171,car_repair
